path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/37/nm0000437_rm246385408_1961-7-23_2008.jpg,46,1,1.0989914506301828
./Dataset-copy/imdb_faces/imdb_crop/59/nm0000459_rm198089472_1960-8-16_2007.jpg,46,1,1.4278212039020093
./Dataset-copy/imdb_faces/imdb_crop/73/nm0000173_rm1690619904_1967-6-20_2013.jpg,46,0,3.383850067432326
./Dataset-copy/imdb_faces/imdb_crop/33/nm0657333_rm1428396800_1962-2-21_2008.jpg,46,1,5.096569124594431
./Dataset-copy/imdb_faces/imdb_crop/13/nm0000313_rm2806225152_1949-12-4_1996.jpg,46,1,1.0961985853740643
./Dataset-copy/imdb_faces/imdb_crop/73/nm0179173_rm2266532864_1961-5-9_2007.jpg,46,1,2.2977604515474077
./Dataset-copy/imdb_faces/imdb_crop/73/nm0001473_rm1282713088_1964-2-5_2010.jpg,46,0,2.665872857809283
./Dataset-copy/imdb_faces/imdb_crop/00/nm0000700_rm3994589952_1955-5-16_2001.jpg,46,0,3.7512019765070335
./Dataset-copy/imdb_faces/imdb_crop/73/nm0001473_rm3459162624_1964-2-5_2010.jpg,46,0,2.4749513581619342
./Dataset-copy/imdb_faces/imdb_crop/29/nm0215229_rm476370688_1963-6-12_2009.jpg,46,1,2.9598758766082334
./Dataset-copy/imdb_faces/imdb_crop/25/nm0000325_rm1493473280_1956-1-7_2002.jpg,46,1,1.6906210734115832
./Dataset-copy/imdb_faces/imdb_crop/93/nm0000093_rm2129100800_1963-12-18_2010.jpg,46,1,3.728360568944114
./Dataset-copy/imdb_faces/imdb_crop/14/nm0001314_rm2738263808_1962-4-23_2008.jpg,46,1,4.415538073629682
./Dataset-copy/imdb_faces/imdb_crop/52/nm0000552_rm1143905024_1961-4-3_2007.jpg,46,1,3.1761877358854784
./Dataset-copy/imdb_faces/imdb_crop/20/nm0001420_rm289397760_1920-1-20_1966.jpg,46,1,1.0278144755661172
./Dataset-copy/imdb_faces/imdb_crop/24/nm0005024_rm2919169280_1969-3-11_2015.jpg,46,1,1.9895068063492152
./Dataset-copy/imdb_faces/imdb_crop/40/nm0081540_rm1261410304_1960-4-15_2006.jpg,46,0,1.8663172251010047
./Dataset-copy/imdb_faces/imdb_crop/18/nm0000318_rm176196608_1958-8-25_2005.jpg,46,1,3.267107543307417
./Dataset-copy/imdb_faces/imdb_crop/31/nm0528331_rm4116814080_1960-7-14_2007.jpg,46,0,1.7774047429031226
./Dataset-copy/imdb_faces/imdb_crop/02/nm0000102_rm3277560320_1958-7-8_2005.jpg,46,1,3.669263306597264
./Dataset-copy/imdb_faces/imdb_crop/35/nm0001435_rm777945344_1963-7-30_2010.jpg,46,0,3.802859183673228
./Dataset-copy/imdb_faces/imdb_crop/20/nm0188220_rm4154035456_1963-5-11_2009.jpg,46,1,2.3508595382815813
