path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm1275506688_1922-1-17_2012.jpg,90,0,4.449826476994702
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm2210714112_1922-12-28_2013.jpg,90,1,1.3094930370711022
./Dataset-copy/imdb_faces/imdb_crop/19/nm0908919_rm3807222528_1915-12-7_2006.jpg,90,1,3.804672142528133
./Dataset-copy/imdb_faces/imdb_crop/77/nm0128377_rm3526089216_1922-9-8_2013.jpg,90,1,1.540579875980122
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm964473856_1922-1-17_2012.jpg,90,0,1.6663872753081006
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm3500582400_1922-12-28_2013.jpg,90,1,2.4531519498229493
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm1161408512_1922-1-17_2012.jpg,90,0,3.0168576305850308
./Dataset-copy/imdb_faces/imdb_crop/93/nm0516093_rm1035836160_1914-11-8_2005.jpg,90,1,1.764586526552721
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm2017046528_1922-1-17_2012.jpg,90,0,3.5556857585811876
./Dataset-copy/imdb_faces/imdb_crop/93/nm0516093_rm1019058944_1914-11-8_2005.jpg,90,1,3.145082665301677
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm1258729472_1922-1-17_2012.jpg,90,0,1.3274818122067118
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm2999367168_1922-1-17_2012.jpg,90,0,4.374503981629948
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm3648434432_1922-1-17_2012.jpg,90,0,2.1157808713656863
./Dataset-copy/imdb_faces/imdb_crop/48/nm0005348_rm1111076864_1922-3-20_2012.jpg,90,1,3.307270037998573
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm1208397824_1922-1-17_2012.jpg,90,0,2.014464843178387
./Dataset-copy/imdb_faces/imdb_crop/26/nm0000926_rm778148352_1908-7-12_1999.jpg,90,1,3.0893499708051966
./Dataset-copy/imdb_faces/imdb_crop/26/nm0000926_rm794925568_1908-7-12_1999.jpg,90,1,2.667070664526126
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm2999243264_1922-12-28_2013.jpg,90,1,3.524529842538956
./Dataset-copy/imdb_faces/imdb_crop/93/nm0516093_rm1052613376_1914-11-8_2005.jpg,90,1,3.379933987844043
./Dataset-copy/imdb_faces/imdb_crop/19/nm0908919_rm1011849472_1915-12-7_2006.jpg,90,1,2.8170880502764364
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm2100932608_1922-1-17_2012.jpg,90,0,3.591596278192585
./Dataset-copy/imdb_faces/imdb_crop/93/nm0516093_rm1069390592_1914-11-8_2005.jpg,90,1,3.9979147454067694
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm3351564800_1922-12-28_2013.jpg,90,1,3.2566067705712527
./Dataset-copy/imdb_faces/imdb_crop/82/nm0001682_rm3908809472_1920-9-23_2011.jpg,90,1,4.167700445253005
./Dataset-copy/imdb_faces/imdb_crop/08/nm0924508_rm947696640_1922-1-17_2012.jpg,90,0,4.992508615118972
./Dataset-copy/imdb_faces/imdb_crop/87/nm0226887_rm2228001024_1917-7-17_2008.jpg,90,0,3.6147306141492574
