path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/45/nm0642145_rm2496001792_1946-4-12_2009.jpg,63,1,2.3054761751554707
./Dataset-copy/imdb_faces/imdb_crop/15/nm0000215_rm3000415488_1946-10-4_2010.jpg,63,0,2.9743568220048173
./Dataset-copy/imdb_faces/imdb_crop/45/nm0000545_rm1915980032_1945-7-26_2009.jpg,63,0,3.33284053241685
./Dataset-copy/imdb_faces/imdb_crop/45/nm0000545_rm3443296512_1945-7-26_2009.jpg,63,0,2.620858658291672
./Dataset-copy/imdb_faces/imdb_crop/71/nm0790071_rm1748340224_1923-12-1_1987.jpg,63,1,2.8599191649701563
./Dataset-copy/imdb_faces/imdb_crop/18/nm0000418_rm835751168_1946-7-22_2010.jpg,63,1,4.599390666740801
./Dataset-copy/imdb_faces/imdb_crop/26/nm0001426_rm559979008_1943-12-31_2007.jpg,63,1,4.469267643969096
./Dataset-copy/imdb_faces/imdb_crop/43/nm0000843_rm305698816_1931-9-17_1995.jpg,63,0,2.2008893689615334
./Dataset-copy/imdb_faces/imdb_crop/90/nm1508590_rm768652544_1947-1-19_2010.jpg,63,0,2.0538011521200583
./Dataset-copy/imdb_faces/imdb_crop/56/nm0021656_rm3109126912_1947-2-7_2010.jpg,63,1,3.4599558544854863
./Dataset-copy/imdb_faces/imdb_crop/87/nm0001787_rm2733938944_1944-7-8_2008.jpg,63,1,1.1044131726096038
./Dataset-copy/imdb_faces/imdb_crop/70/nm0000870_rm3285440000_1948-6-28_2011.jpg,63,0,1.8012520910274246
./Dataset-copy/imdb_faces/imdb_crop/73/nm0000573_rm2776534528_1946-1-19_2009.jpg,63,0,1.88447486884896
./Dataset-copy/imdb_faces/imdb_crop/47/nm0001547_rm3109258240_1900-12-6_1964.jpg,63,0,2.5675004551215674
./Dataset-copy/imdb_faces/imdb_crop/56/nm0021656_rm151552768_1947-2-7_2010.jpg,63,1,1.8426081609321563
./Dataset-copy/imdb_faces/imdb_crop/44/nm0000044_rm1668004352_1913-11-2_1977.jpg,63,1,1.7823520673135156
./Dataset-copy/imdb_faces/imdb_crop/19/nm0002019_rm1637263104_1949-6-10_2012.jpg,63,1,1.394881355819295
./Dataset-copy/imdb_faces/imdb_crop/30/nm0000230_rm2942730752_1946-7-6_2010.jpg,63,1,2.2696167679289383
./Dataset-copy/imdb_faces/imdb_crop/08/nm0001508_rm2399049728_1943-10-15_2007.jpg,63,0,1.8802745013727185
./Dataset-copy/imdb_faces/imdb_crop/45/nm0642145_rm3817836288_1946-4-12_2009.jpg,63,1,1.6828564121071643
./Dataset-copy/imdb_faces/imdb_crop/91/nm0002091_rm1840742656_1940-10-19_2004.jpg,63,1,3.7526303468879245
./Dataset-copy/imdb_faces/imdb_crop/58/nm0000658_rm3322653440_1949-6-22_2012.jpg,63,0,2.432415283258167
./Dataset-copy/imdb_faces/imdb_crop/45/nm0642145_rm2646996736_1946-4-12_2009.jpg,63,1,1.7817272182364443
./Dataset-copy/imdb_faces/imdb_crop/09/nm0929609_rm526752256_1939-9-18_2003.jpg,63,1,4.436318180103208
./Dataset-copy/imdb_faces/imdb_crop/70/nm0000870_rm3774209024_1948-6-28_2011.jpg,63,0,2.6581001323262674
./Dataset-copy/imdb_faces/imdb_crop/68/nm0000568_rm1128371968_1944-5-25_2007.jpg,63,1,1.856573717790056
./Dataset-copy/imdb_faces/imdb_crop/70/nm0000870_rm1088011008_1948-6-28_2011.jpg,63,0,4.280948436934013
./Dataset-copy/imdb_faces/imdb_crop/90/nm0675490_rm3089545984_1919-8-2_1983.jpg,63,1,1.423805241135033
./Dataset-copy/imdb_faces/imdb_crop/76/nm0253476_rm1154980608_1941-9-24_2005.jpg,63,1,3.477367054021666
./Dataset-copy/imdb_faces/imdb_crop/65/nm0001565_rm315398144_1942-3-28_2005.jpg,63,1,4.6439270081787685
./Dataset-copy/imdb_faces/imdb_crop/67/nm0751567_rm207526400_1943-2-14_2006.jpg,63,1,4.4314495773066165
./Dataset-copy/imdb_faces/imdb_crop/45/nm0642145_rm2685664256_1946-4-12_2009.jpg,63,1,1.086292803393115
./Dataset-copy/imdb_faces/imdb_crop/65/nm0915865_rm2574156288_1947-5-25_2010.jpg,63,0,2.5961473969200206
./Dataset-copy/imdb_faces/imdb_crop/88/nm0630088_rm980072192_1948-5-26_2011.jpg,63,0,1.291418667374146
./Dataset-copy/imdb_faces/imdb_crop/15/nm0000215_rm1507243264_1946-10-4_2010.jpg,63,0,5.197619916633009
./Dataset-copy/imdb_faces/imdb_crop/95/nm0000195_rm7849216_1950-9-21_2014.jpg,63,1,4.561047320088348
./Dataset-copy/imdb_faces/imdb_crop/03/nm0819803_rm3654919424_1949-9-23_2013.jpg,63,1,3.1476557939956678
./Dataset-copy/imdb_faces/imdb_crop/34/nm0574534_rm590515200_1942-9-29_2006.jpg,63,1,4.508862945842409
./Dataset-copy/imdb_faces/imdb_crop/68/nm0001368_rm3881994240_1945-12-17_2009.jpg,63,1,4.015173253978036
./Dataset-copy/imdb_faces/imdb_crop/55/nm0001155_rm2148838144_1949-3-17_2012.jpg,63,1,1.6771063784256093
./Dataset-copy/imdb_faces/imdb_crop/79/nm0000579_rm60161280_1950-4-13_2013.jpg,63,1,1.0337676271730656
./Dataset-copy/imdb_faces/imdb_crop/61/nm0001661_rm4055597056_1947-3-6_2010.jpg,63,1,1.260461274809364
./Dataset-copy/imdb_faces/imdb_crop/97/nm0240797_rm3847520768_1946-9-5_2010.jpg,63,1,2.0099257641027632
./Dataset-copy/imdb_faces/imdb_crop/55/nm0420955_rm2572320768_1947-5-4_2010.jpg,63,1,5.604703052162028
