path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/03/nm0383603_rm3432954624_1992-2-14_2008.jpg,16,1,1.4555774504430563
./Dataset-copy/imdb_faces/imdb_crop/35/nm1631435_rm1826265344_1989-10-10_2006.jpg,16,0,3.8477629135641394
./Dataset-copy/imdb_faces/imdb_crop/41/nm0540441_rm3119618048_1984-11-21_2001.jpg,16,0,5.2771889141343
./Dataset-copy/imdb_faces/imdb_crop/48/nm0020248_rm4081883648_1991-4-28_2007.jpg,16,0,4.98827018969355
./Dataset-copy/imdb_faces/imdb_crop/77/nm1102577_rm2740965120_1998-4-9_2014.jpg,16,0,5.580488845392225
./Dataset-copy/imdb_faces/imdb_crop/87/nm3590487_rm368148992_1986-4-2_2002.jpg,16,1,4.0729671892884785
./Dataset-copy/imdb_faces/imdb_crop/77/nm1102577_rm3628647168_1998-4-9_2014.jpg,16,0,5.037260944504776
./Dataset-copy/imdb_faces/imdb_crop/88/nm0342488_rm3634857728_1988-8-24_2005.jpg,16,1,1.0507694745759426
./Dataset-copy/imdb_faces/imdb_crop/76/nm3632976_rm3190018560_1996-8-10_2013.jpg,16,1,1.0061327578412298
./Dataset-copy/imdb_faces/imdb_crop/75/nm0731075_rm3941178112_1991-2-10_2007.jpg,16,0,5.170758869810341
./Dataset-copy/imdb_faces/imdb_crop/88/nm3920288_rm251900672_1994-8-17_2011.jpg,16,0,2.9773881757396663
./Dataset-copy/imdb_faces/imdb_crop/39/nm0000439_rm578799616_1973-6-15_1989.jpg,16,1,2.4276640887853844
./Dataset-copy/imdb_faces/imdb_crop/55/nm0128655_rm3589922048_1978-1-15_1994.jpg,16,1,2.4310473596924576
./Dataset-copy/imdb_faces/imdb_crop/45/nm2598945_rm3607868672_1995-10-15_2012.jpg,16,1,4.965068156731742
./Dataset-copy/imdb_faces/imdb_crop/92/nm0004792_rm1491180288_1983-2-15_1999.jpg,16,0,3.4150384630274933
./Dataset-copy/imdb_faces/imdb_crop/33/nm0000433_rm2785644032_1971-12-23_1988.jpg,16,1,3.4018679341313374
./Dataset-copy/imdb_faces/imdb_crop/21/nm1466221_rm1985985280_1988-9-15_2005.jpg,16,0,1.9042296887457384
./Dataset-copy/imdb_faces/imdb_crop/74/nm1560274_rm3574700544_1989-7-11_2006.jpg,16,0,3.1212668779869945
./Dataset-copy/imdb_faces/imdb_crop/48/nm2340248_rm1020101376_1988-3-14_2004.jpg,16,0,4.429344565304135
./Dataset-copy/imdb_faces/imdb_crop/83/nm1502383_rm206146048_1993-4-15_2009.jpg,16,0,5.97490088596849
./Dataset-copy/imdb_faces/imdb_crop/34/nm1574234_rm3758987776_1990-4-16_2006.jpg,16,0,4.581387006948639
./Dataset-copy/imdb_faces/imdb_crop/07/nm1426607_rm3313024256_1987-1-25_2003.jpg,16,1,1.264212598767208
./Dataset-copy/imdb_faces/imdb_crop/57/nm0271657_rm2123336704_1987-9-22_2004.jpg,16,1,2.4191791210507785
./Dataset-copy/imdb_faces/imdb_crop/55/nm0128655_rm4177124608_1978-1-15_1994.jpg,16,1,1.127430170515762
./Dataset-copy/imdb_faces/imdb_crop/63/nm0659363_rm2064484608_1989-8-21_2006.jpg,16,0,4.675621518531304
./Dataset-copy/imdb_faces/imdb_crop/00/nm2584600_rm2047186944_1988-7-20_2005.jpg,16,0,3.743257118925819
./Dataset-copy/imdb_faces/imdb_crop/75/nm2913275_rm215582720_1993-5-13_2009.jpg,16,0,1.9518483294957747
./Dataset-copy/imdb_faces/imdb_crop/68/nm0000868_rm2661254144_1966-2-19_1982.jpg,16,0,1.5099410844221102
