path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/26/nm0005326_rm3315907072_1977-7-30_1997.jpg,19,0,3.5539470034022207
./Dataset-copy/imdb_faces/imdb_crop/10/nm2282610_rm3307451136_1990-6-9_2009.jpg,19,0,1.870146251456745
./Dataset-copy/imdb_faces/imdb_crop/41/nm0540441_rm4089681920_1984-11-21_2004.jpg,19,0,3.190289440763127
./Dataset-copy/imdb_faces/imdb_crop/16/nm0515116_rm1342406912_1987-8-25_2007.jpg,19,0,1.688999031425693
./Dataset-copy/imdb_faces/imdb_crop/47/nm0005447_rm1005755136_1983-6-10_2002.jpg,19,0,5.640240753283403
./Dataset-copy/imdb_faces/imdb_crop/53/nm4972453_rm2487921920_1993-12-27_2013.jpg,19,0,5.953443062005667
./Dataset-copy/imdb_faces/imdb_crop/58/nm0396558_rm461213184_1989-12-7_2009.jpg,19,1,4.849622714862247
./Dataset-copy/imdb_faces/imdb_crop/64/nm1294664_rm2359348480_1994-8-27_2014.jpg,19,1,2.2741989660614625
./Dataset-copy/imdb_faces/imdb_crop/12/nm0914612_rm3274213376_1990-4-15_2009.jpg,19,0,1.4388098765758148
./Dataset-copy/imdb_faces/imdb_crop/20/nm0517820_rm3728512768_1986-7-2_2006.jpg,19,0,4.0686212848785726
./Dataset-copy/imdb_faces/imdb_crop/93/nm0001593_rm2245826816_1982-7-24_2002.jpg,19,0,1.8973157672690195
./Dataset-copy/imdb_faces/imdb_crop/19/nm0026119_rm3302594560_1977-3-2_1996.jpg,19,1,3.4509065579256464
./Dataset-copy/imdb_faces/imdb_crop/18/nm0148418_rm266770432_1988-6-7_2007.jpg,19,1,1.508817901322642
./Dataset-copy/imdb_faces/imdb_crop/41/nm1126641_rm2071697920_1985-10-23_2005.jpg,19,0,5.597843192838348
./Dataset-copy/imdb_faces/imdb_crop/11/nm0005111_rm1843763200_1980-7-7_2000.jpg,19,0,3.4005627653409554
