path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/39/nm0524839_rm3907427072_1977-9-11_2004.jpg,26,1,4.113782487244516
./Dataset-copy/imdb_faces/imdb_crop/12/nm2064412_rm4196072704_1988-4-21_2014.jpg,26,1,3.0695886475852374
./Dataset-copy/imdb_faces/imdb_crop/41/nm0540441_rm3510548992_1984-11-21_2011.jpg,26,0,2.8549561847463596
./Dataset-copy/imdb_faces/imdb_crop/62/nm3095562_rm665703168_1987-2-21_2013.jpg,26,0,3.8073435056706453
./Dataset-copy/imdb_faces/imdb_crop/97/nm2093097_rm354024704_1989-5-5_2015.jpg,26,1,3.3864185077258253
./Dataset-copy/imdb_faces/imdb_crop/26/nm1843026_rm17871360_1982-10-19_2009.jpg,26,0,2.437368568617248
./Dataset-copy/imdb_faces/imdb_crop/61/nm0005261_rm1171295488_1977-11-10_2004.jpg,26,0,1.2922419794523314
./Dataset-copy/imdb_faces/imdb_crop/65/nm0374865_rm2340326912_1980-12-9_2007.jpg,26,1,3.035946762987411
./Dataset-copy/imdb_faces/imdb_crop/40/nm1555340_rm3159864832_1982-12-29_2009.jpg,26,0,5.443475724663077
./Dataset-copy/imdb_faces/imdb_crop/65/nm0374865_rm463896832_1980-12-9_2007.jpg,26,1,1.1458291622915289
./Dataset-copy/imdb_faces/imdb_crop/40/nm2279940_rm2559819520_1984-7-27_2011.jpg,26,0,5.806686312411405
./Dataset-copy/imdb_faces/imdb_crop/56/nm1727356_rm2185214720_1985-0-0_2011.jpg,26,1,1.6830785906296402
./Dataset-copy/imdb_faces/imdb_crop/96/nm3081796_rm259568128_1983-12-21_2010.jpg,26,1,2.3538599149112747
./Dataset-copy/imdb_faces/imdb_crop/33/nm0557733_rm1463721216_1980-1-22_2006.jpg,26,1,3.2038808971271098
./Dataset-copy/imdb_faces/imdb_crop/71/nm0895371_rm496290048_1939-12-9_1966.jpg,26,0,2.687370816614919
./Dataset-copy/imdb_faces/imdb_crop/18/nm0001218_rm1578351360_1965-10-11_1992.jpg,26,1,2.103933900377976
./Dataset-copy/imdb_faces/imdb_crop/26/nm1843026_rm1080736512_1982-10-19_2009.jpg,26,0,4.687604478339786
./Dataset-copy/imdb_faces/imdb_crop/27/nm0005227_rm102210048_1974-5-7_2000.jpg,26,1,3.927434299763316
./Dataset-copy/imdb_faces/imdb_crop/38/nm0005438_rm2568329728_1974-10-6_2001.jpg,26,1,5.4364506931355825
./Dataset-copy/imdb_faces/imdb_crop/76/nm1411676_rm3513487104_1979-6-24_2005.jpg,26,0,3.191360203043056
./Dataset-copy/imdb_faces/imdb_crop/98/nm2471798_rm531005696_1981-4-30_2007.jpg,26,1,5.502233366650814
./Dataset-copy/imdb_faces/imdb_crop/82/nm0000782_rm1974376704_1975-9-20_2002.jpg,26,0,1.9336915394763008
./Dataset-copy/imdb_faces/imdb_crop/97/nm0758597_rm918257664_1982-8-17_2009.jpg,26,1,4.0927821757787815
./Dataset-copy/imdb_faces/imdb_crop/59/nm0503059_rm806278912_1987-11-14_2014.jpg,26,1,1.6410870491514733
./Dataset-copy/imdb_faces/imdb_crop/36/nm1020036_rm3908342784_1982-5-15_2008.jpg,26,0,4.959811603002001
./Dataset-copy/imdb_faces/imdb_crop/76/nm0808376_rm2466949632_1983-7-6_2010.jpg,26,1,3.2510985483197583
./Dataset-copy/imdb_faces/imdb_crop/88/nm0000288_rm3871394816_1974-1-30_2000.jpg,26,1,2.9475863445040646
./Dataset-copy/imdb_faces/imdb_crop/87/nm0913587_rm473947392_1982-7-23_2009.jpg,26,1,1.1466510892113921
./Dataset-copy/imdb_faces/imdb_crop/71/nm0895371_rm529844480_1939-12-9_1966.jpg,26,0,3.316477972861148
./Dataset-copy/imdb_faces/imdb_crop/47/nm2676147_rm1665116672_1985-3-26_2011.jpg,26,1,4.024812897472668
./Dataset-copy/imdb_faces/imdb_crop/09/nm0005109_rm4183133696_1983-8-14_2010.jpg,26,0,2.93082396357973
./Dataset-copy/imdb_faces/imdb_crop/13/nm1645313_rm138851072_1984-10-17_2011.jpg,26,1,5.899905729701463
./Dataset-copy/imdb_faces/imdb_crop/45/nm0492345_rm440192512_1985-9-30_2012.jpg,26,0,1.495025049260134
./Dataset-copy/imdb_faces/imdb_crop/16/nm1331316_rm190293504_1986-0-0_2012.jpg,26,0,4.33488999661179
./Dataset-copy/imdb_faces/imdb_crop/60/nm0570860_rm880526080_1988-10-20_2015.jpg,26,0,4.9931549594070965
./Dataset-copy/imdb_faces/imdb_crop/27/nm1863227_rm3934555648_1983-3-10_2009.jpg,26,0,5.461059154151903
./Dataset-copy/imdb_faces/imdb_crop/26/nm1843026_rm213839872_1982-10-19_2009.jpg,26,0,4.845867840793996
./Dataset-copy/imdb_faces/imdb_crop/07/nm0993507_rm3742279936_1986-6-13_2012.jpg,26,0,5.912887440447206
./Dataset-copy/imdb_faces/imdb_crop/87/nm0913587_rm2502197504_1982-7-23_2009.jpg,26,1,2.3915733385029547
./Dataset-copy/imdb_faces/imdb_crop/05/nm0005405_rm750880000_1976-10-3_2003.jpg,26,1,1.3094962888605612
./Dataset-copy/imdb_faces/imdb_crop/55/nm1500155_rm2811406336_1986-5-13_2012.jpg,26,1,4.040380955313545
./Dataset-copy/imdb_faces/imdb_crop/27/nm0088127_rm3492327424_1981-9-16_2008.jpg,26,0,2.6627789991385664
./Dataset-copy/imdb_faces/imdb_crop/26/nm1843026_rm1071438592_1982-10-19_2009.jpg,26,0,4.409728926962673
./Dataset-copy/imdb_faces/imdb_crop/70/nm1411770_rm1594006784_1978-4-15_2004.jpg,26,0,4.8209229789978485
./Dataset-copy/imdb_faces/imdb_crop/18/nm3788418_rm1109379072_1986-5-16_2012.jpg,26,1,1.1379894987178287
./Dataset-copy/imdb_faces/imdb_crop/41/nm0935541_rm638827776_1984-11-28_2011.jpg,26,0,2.9971332185793833
./Dataset-copy/imdb_faces/imdb_crop/14/nm0771414_rm3465579264_1982-7-30_2009.jpg,26,1,4.017771646016579
./Dataset-copy/imdb_faces/imdb_crop/68/nm0000368_rm623349248_1967-2-10_1993.jpg,26,0,1.9148127571427889
./Dataset-copy/imdb_faces/imdb_crop/49/nm1794849_rm645847296_1986-8-21_2013.jpg,26,1,2.5510681699987408
./Dataset-copy/imdb_faces/imdb_crop/41/nm0540441_rm4140662784_1984-11-21_2011.jpg,26,0,2.5023266909827013
./Dataset-copy/imdb_faces/imdb_crop/50/nm0616550_rm4057239040_1978-10-10_2005.jpg,26,0,1.8201907240679784
./Dataset-copy/imdb_faces/imdb_crop/38/nm0103038_rm1225628160_1979-5-28_2005.jpg,26,1,5.295922168719428
./Dataset-copy/imdb_faces/imdb_crop/11/nm2439111_rm3841634048_1986-6-20_2012.jpg,26,0,4.377932983665918
./Dataset-copy/imdb_faces/imdb_crop/39/nm0786639_rm13670400_1980-2-21_2006.jpg,26,1,4.076000535210942
./Dataset-copy/imdb_faces/imdb_crop/27/nm0005227_rm1266719488_1974-5-7_2000.jpg,26,1,4.977157129846134
./Dataset-copy/imdb_faces/imdb_crop/02/nm0535502_rm1620478976_1978-6-19_2004.jpg,26,0,2.6348021140833806
./Dataset-copy/imdb_faces/imdb_crop/11/nm2439111_rm2785653760_1986-6-20_2012.jpg,26,0,3.763568968592133
./Dataset-copy/imdb_faces/imdb_crop/44/nm0001044_rm1745391104_1961-2-28_1987.jpg,26,0,1.1926680718667568
./Dataset-copy/imdb_faces/imdb_crop/20/nm4090020_rm396151040_1988-1-27_2014.jpg,26,1,3.1395142594056265
./Dataset-copy/imdb_faces/imdb_crop/12/nm0170912_rm1121818880_1980-11-13_2007.jpg,26,0,2.0837594279355804
./Dataset-copy/imdb_faces/imdb_crop/83/nm0543383_rm1536137216_1978-11-6_2005.jpg,26,0,4.61341925070529
