path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/65/nm0915865_rm2609293568_1947-5-25_2012.jpg,65,0,5.011640522502873
./Dataset-copy/imdb_faces/imdb_crop/51/nm0000151_rm3049298688_1937-6-1_2002.jpg,65,1,3.1077913066914262
./Dataset-copy/imdb_faces/imdb_crop/99/nm0000199_rm3390806528_1940-4-25_2005.jpg,65,1,2.8202445303900823
./Dataset-copy/imdb_faces/imdb_crop/33/nm0000633_rm3508699136_1945-1-29_2010.jpg,65,1,4.477875326065403
./Dataset-copy/imdb_faces/imdb_crop/31/nm0000331_rm1965537792_1943-10-8_2009.jpg,65,1,3.8867026255849058
./Dataset-copy/imdb_faces/imdb_crop/71/nm0920171_rm3967326976_1938-10-18_2004.jpg,65,0,3.568289190588772
./Dataset-copy/imdb_faces/imdb_crop/77/nm0000977_rm67078912_1941-12-9_2007.jpg,65,1,3.62990387087515
./Dataset-copy/imdb_faces/imdb_crop/75/nm0335275_rm3203590656_1949-9-18_2015.jpg,65,0,4.252967056352237
./Dataset-copy/imdb_faces/imdb_crop/61/nm0001761_rm2257825792_1944-2-13_2009.jpg,65,1,2.9844268169250343
./Dataset-copy/imdb_faces/imdb_crop/18/nm0949918_rm534098176_1945-11-12_2011.jpg,65,1,2.6172864583760056
./Dataset-copy/imdb_faces/imdb_crop/33/nm0000633_rm3136207104_1945-1-29_2010.jpg,65,1,3.22571407098997
./Dataset-copy/imdb_faces/imdb_crop/31/nm0000331_rm1114550784_1943-10-8_2009.jpg,65,1,2.3567983424810683
./Dataset-copy/imdb_faces/imdb_crop/64/nm0000164_rm1877514496_1937-12-31_2003.jpg,65,1,1.9588501921148604
./Dataset-copy/imdb_faces/imdb_crop/90/nm0631490_rm2541024000_1949-12-12_2015.jpg,65,1,3.8884723179511727
./Dataset-copy/imdb_faces/imdb_crop/32/nm0397432_rm3714420224_1944-3-28_2009.jpg,65,1,4.025157458357604
./Dataset-copy/imdb_faces/imdb_crop/63/nm0000163_rm1547212800_1937-8-8_2003.jpg,65,1,1.98598286643302
./Dataset-copy/imdb_faces/imdb_crop/33/nm0000633_rm672697600_1945-1-29_2010.jpg,65,1,3.7063751826971023
./Dataset-copy/imdb_faces/imdb_crop/60/nm0000560_rm2608437760_1941-2-8_2006.jpg,65,1,1.9317902124223905
./Dataset-copy/imdb_faces/imdb_crop/63/nm0000163_rm3774192384_1937-8-8_2003.jpg,65,1,4.972063342666144
./Dataset-copy/imdb_faces/imdb_crop/43/nm0005143_rm3276927488_1950-4-28_2015.jpg,65,1,3.9666976895100565
./Dataset-copy/imdb_faces/imdb_crop/99/nm0000199_rm3491469824_1940-4-25_2005.jpg,65,1,1.3676401552500193
./Dataset-copy/imdb_faces/imdb_crop/30/nm0000230_rm1209051904_1946-7-6_2012.jpg,65,1,1.189723299045897
./Dataset-copy/imdb_faces/imdb_crop/86/nm0000686_rm808880896_1943-3-31_2008.jpg,65,1,5.226388538203475
./Dataset-copy/imdb_faces/imdb_crop/04/nm0000404_rm1539479552_1937-12-21_2003.jpg,65,0,3.7511103567178385
./Dataset-copy/imdb_faces/imdb_crop/69/nm0000169_rm2165025536_1946-9-15_2012.jpg,65,1,2.5800328612249923
./Dataset-copy/imdb_faces/imdb_crop/63/nm0000163_rm1722518784_1937-8-8_2003.jpg,65,1,3.4118597614221473
./Dataset-copy/imdb_faces/imdb_crop/16/nm0000216_rm2073536512_1947-7-30_2013.jpg,65,1,2.9163799889663347
./Dataset-copy/imdb_faces/imdb_crop/78/nm0000078_rm797356800_1907-5-26_1972.jpg,65,1,1.3268325621207588
./Dataset-copy/imdb_faces/imdb_crop/92/nm0005092_rm3777731072_1933-11-19_1999.jpg,65,1,3.1919260104269953
./Dataset-copy/imdb_faces/imdb_crop/59/nm0001159_rm2519898880_1941-1-14_2006.jpg,65,0,4.758716308169277
./Dataset-copy/imdb_faces/imdb_crop/41/nm0001241_rm3294534144_1941-6-20_2006.jpg,65,1,4.378622791638581
./Dataset-copy/imdb_faces/imdb_crop/90/nm0034390_rm626456320_1949-2-8_2014.jpg,65,1,1.2521714181885324
./Dataset-copy/imdb_faces/imdb_crop/48/nm0001648_rm1007074304_1946-2-5_2011.jpg,65,0,3.70914887925806
./Dataset-copy/imdb_faces/imdb_crop/94/nm0000694_rm3147149824_1945-8-14_2011.jpg,65,1,3.0330736331852264
./Dataset-copy/imdb_faces/imdb_crop/51/nm0458951_rm722639360_1942-2-8_2007.jpg,65,1,4.760186612302942
./Dataset-copy/imdb_faces/imdb_crop/57/nm0000457_rm4261583360_1940-1-22_2005.jpg,65,1,4.431211616495028
./Dataset-copy/imdb_faces/imdb_crop/26/nm0699826_rm889844224_1949-7-8_2015.jpg,65,1,4.643381215975318
./Dataset-copy/imdb_faces/imdb_crop/31/nm0000331_rm2012384768_1943-10-8_2009.jpg,65,1,2.7168132456706178
./Dataset-copy/imdb_faces/imdb_crop/52/nm0000152_rm2658464512_1949-8-31_2015.jpg,65,1,4.682008439313896
./Dataset-copy/imdb_faces/imdb_crop/49/nm0000549_rm772643584_1927-10-14_1993.jpg,65,1,2.3583855066166453
./Dataset-copy/imdb_faces/imdb_crop/85/nm0000385_rm299171072_1944-8-9_2010.jpg,65,1,1.9170877930457464
./Dataset-copy/imdb_faces/imdb_crop/59/nm0001159_rm1429510912_1941-1-14_2006.jpg,65,0,4.284614816176848
./Dataset-copy/imdb_faces/imdb_crop/32/nm0000532_rm13276416_1943-6-13_2008.jpg,65,1,2.922499633292277
./Dataset-copy/imdb_faces/imdb_crop/88/nm0105588_rm2025494272_1943-2-8_2008.jpg,65,1,4.47362567471454
./Dataset-copy/imdb_faces/imdb_crop/72/nm0001072_rm109956608_1905-5-15_1970.jpg,65,1,4.2878849792382745
./Dataset-copy/imdb_faces/imdb_crop/81/nm0001381_rm3607072000_1943-11-17_2009.jpg,65,0,3.4307363775746387
./Dataset-copy/imdb_faces/imdb_crop/19/nm0005219_rm3353185280_1941-1-21_2006.jpg,65,1,1.7421690684594116
./Dataset-copy/imdb_faces/imdb_crop/30/nm0732430_rm2023076352_1946-5-2_2011.jpg,65,1,3.75664740792564
./Dataset-copy/imdb_faces/imdb_crop/18/nm0000418_rm3214128896_1946-7-22_2012.jpg,65,1,1.492468125072548
./Dataset-copy/imdb_faces/imdb_crop/99/nm0000199_rm3407583744_1940-4-25_2005.jpg,65,1,2.786067333140988
./Dataset-copy/imdb_faces/imdb_crop/30/nm0000330_rm2119610112_1944-2-13_2009.jpg,65,0,2.527998427194908
./Dataset-copy/imdb_faces/imdb_crop/37/nm0001837_rm2441511936_1944-8-21_2010.jpg,65,1,4.030727383722638
./Dataset-copy/imdb_faces/imdb_crop/69/nm0000169_rm3205212928_1946-9-15_2012.jpg,65,1,1.9032600404748188
./Dataset-copy/imdb_faces/imdb_crop/57/nm0000657_rm3505901056_1949-1-26_2014.jpg,65,1,2.398379041825625
./Dataset-copy/imdb_faces/imdb_crop/44/nm0000244_rm1868165888_1949-10-8_2015.jpg,65,0,5.6071919770203795
./Dataset-copy/imdb_faces/imdb_crop/48/nm0000148_rm3841365760_1942-7-13_2008.jpg,65,1,1.5022696704919014
./Dataset-copy/imdb_faces/imdb_crop/04/nm0000404_rm3631520256_1937-12-21_2003.jpg,65,0,3.2460462646327573
