path,out_ages,out_genders,face_scores
./Dataset-copy/imdb_faces/imdb_crop/84/nm0001784_rm397515520_1910-7-4_2000.jpg,89,0,2.9609351860956106
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm69121792_1922-12-28_2012.jpg,89,1,3.044538079713694
./Dataset-copy/imdb_faces/imdb_crop/89/nm0000489_rm4062624256_1922-5-27_2011.jpg,89,1,1.5016164567425263
./Dataset-copy/imdb_faces/imdb_crop/65/nm0000265_rm2263793664_1925-2-20_2014.jpg,89,1,1.8035485062539724
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm3374167808_1922-12-28_2012.jpg,89,1,3.0516860554160075
./Dataset-copy/imdb_faces/imdb_crop/89/nm0000489_rm1914614272_1922-5-27_2011.jpg,89,1,1.6338813053359789
./Dataset-copy/imdb_faces/imdb_crop/26/nm0829726_rm2534388992_1923-6-5_2012.jpg,89,0,1.0195687870407055
./Dataset-copy/imdb_faces/imdb_crop/83/nm0000683_rm3002072064_1925-10-3_2015.jpg,89,1,1.9261048736468032
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm538883840_1922-12-28_2012.jpg,89,1,2.9295424913898978
./Dataset-copy/imdb_faces/imdb_crop/84/nm0001784_rm1360632320_1910-7-4_2000.jpg,89,0,4.465411988940849
./Dataset-copy/imdb_faces/imdb_crop/83/nm0000683_rm3018849280_1925-10-3_2015.jpg,89,1,4.699825216406639
./Dataset-copy/imdb_faces/imdb_crop/78/nm0498278_rm35567360_1922-12-28_2012.jpg,89,1,2.68245870001879
./Dataset-copy/imdb_faces/imdb_crop/89/nm0000489_rm464094208_1922-5-27_2011.jpg,89,1,2.535202467861019
